ID,Conference,Year,Authors,Item Title,Item DOI,URL,MSR,SA,Included?,Ivano's notes,Mohamed?s answer
438,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,J. Bhuta; C. A. Mattmann; N. Medvidovic; B. Boehm,A Framework for the Assessment and Selection of Software Components and Connectors in COTS-Based Architectures,10.1109/WICSA.2007.2,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077023,No,Yes,No,,
439,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,S. Bhattacharya; D. E. Perry,Architecture Assessment Model for System Evolution,10.1109/WICSA.2007.13,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077025,No,Yes,No,,
440,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,V. Clerc; P. Lago; H. van Vliet,Assessing a Multi-Site Development Organization for Architectural Compliance,10.1109/WICSA.2007.16,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077027,No,Yes,No,,
441,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,D. Balasubramaniam; R. Morrison; R. M. Greenwood; B. Warboys,Flexible Software Development: From Software Architecture to Process,10.1109/WICSA.2007.24,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077031,No,Yes,No,,
442,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,J. Knodel; D. Popescu,A Comparison of Static Architecture Compliance Checking Approaches,10.1109/WICSA.2007.1,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077029,No,Yes,No,,
443,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,R. Ferrari; N. H. Madhavji,The Impact of Requirements Knowledge and Experience on Software Architecting: An Empirical Study,10.1109/WICSA.2007.42,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077033,No,Yes,No,,
444,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,E. S. De Almeida; A. Alvaro; V. C. Garcia; L. Nascimento; S. L. Meira; D. Lucredio,Designing Domain-Specific Software Architecture (DSSA): Towards a New Approach,10.1109/WICSA.2007.22,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077047,No,Yes,No,,
445,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,B. Florentz,Inside Architecture Evaluation: Analysis and Representation of Optimization Potential,10.1109/WICSA.2007.25,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077020,No,Yes,No,,
446,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,L. Bass; R. Nord; W. Wood; D. Zubrow,Risk Themes Discovered through Architecture Evaluations,10.1109/WICSA.2007.37,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077018,No,Yes,No,,
447,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,D. Falessi; G. Cantone; P. Kruchten,Do Architecture Design Methods Meet Architects' Needs?,10.1109/WICSA.2007.23,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077022,No,Yes,No,,
448,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,C. Oliveira; M. Wermelinger,A Model-Driven Approach to Extract Views from an Architecture Description Language,10.1109/WICSA.2007.3,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077024,No,Yes,No,,
449,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,A. Mesbah; A. van Deursen,An Architectural Style for Ajax,10.1109/WICSA.2007.7,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077026,No,Yes,No,,
450,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,J. Zhou; E. Niemela; P. Savolainen,An Integrated QoS-Aware Service Development and Management Framework,10.1109/WICSA.2007.8,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077030,No,Yes,No,,
451,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,R. C. De Boer; H. van Vliet,Constructing a Reading Guide for Software Product Audits,10.1109/WICSA.2007.20,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077028,No,Yes,No,,
452,2007 Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'07),2007,M. Hinz; S. Pietschmann; M. Umbach; K. Meissner,Adaptation and Distribution of Pipeline-Based Context-Aware Web Architectures,10.1109/WICSA.2007.4,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4077032,No,Yes,No,,
453,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,B. Tekinerdogan; H. Sozer; M. Aksit,Software Architecture Reliability Analysis Using Failure Scenarios,10.1109/WICSA.2005.65,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620111,No,Yes,No,,
454,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Akerman; J. Tyree,Position on Ontology-Based Architecture,10.1109/WICSA.2005.49,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620146,No,Yes,No,,
455,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Andersson; M. Ericsson; W. Lowe,DMDA - A Dynamic Service Architecture for Scientific Computing,10.1109/WICSA.2005.27,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620150,No,Yes,No,,
456,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Matinlassi,Quality-Driven Software Architecture Model Transformation,10.1109/WICSA.2005.56,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620109,No,Yes,No,,
457,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,I. Bosloper; J. Siljee; J. Nijhuis,Explicit Models for Dynamic Software,10.1109/WICSA.2005.31,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620148,No,Yes,No,,
458,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,H. B. Christensen,Towards an Operational Framework for Architectural Prototyping,10.1109/WICSA.2005.73,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620152,No,Yes,No,,
459,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,O. Ratcliffe; S. Cimpan; F. Oquendo,Case Study on Architecture-Centered Design for Monitoring Views at CERN,10.1109/WICSA.2005.20,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620115,No,Yes,No,,
460,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,V. Jamwal; S. Iyer,Breakable Objects: Building Blocks for Flexible Application Architectures,10.1109/WICSA.2005.17,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620117,No,Yes,No,,
461,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,D. Garlan,Software Architecture Evaluation and Analysis Session Report,10.1109/WICSA.2005.64,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620121,No,Yes,No,,
462,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,R. Koschke,What Architects Should Know About Reverse Engineering and Rengineering,10.1109/WICSA.2005.75,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620085,No,Yes,No,,
463,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,Chung-Horng Lung; M. Zaman; N. Goel,"Reflection on Software Architecture Practices - What Works, What Remains to Be Seen, and What Are the Gaps",10.1109/WICSA.2005.58,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620119,No,Yes,No,,
464,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,S. Bhattacharya; D. E. Perry,Predicting Architectural Styles from Component Specifications,10.1109/WICSA.2005.50,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620123,No,Yes,No,,
465,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,E. Chikofsky,On the Meeting of Software Architecture and Reverse Engineering,10.1109/WICSA.2005.48,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620087,No,Yes,No,,
466,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Vasconcelos; C. Werner,Towards a Set of Application Independent Clustering Criteria within an Architecture Recovery Approach,10.1109/WICSA.2005.72,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620125,No,Yes,No,,
467,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. M. Smith; D. Stotts,Extending SPQR to Architectural Analysis by Semi-Automated Training,10.1109/WICSA.2005.32,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620127,No,Yes,No,,
468,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,P. Inverardi; H. Muccini; P. Pelliccione,DUALLY: Putting in Synergy UML 2.0 and ADLs,10.1109/WICSA.2005.28,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620131,No,Yes,No,,
469,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Smeda; M. Oussalah; T. Khammaci,Mapping ADLs into UML 2.0 Using a Meta ADL,10.1109/WICSA.2005.43,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620129,No,Yes,No,,
470,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,P. C. Clements,Software Architecture Documentation in Practice Session Report,10.1109/WICSA.2005.62,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620133,No,Yes,No,,
471,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,B. Graaf; S. Weber; A. van Deursen,Migration of Supervisory Machine Control Architectures,10.1109/WICSA.2005.46,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620135,No,Yes,No,,
472,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Klein,How Does the Architect's Role Change as the Software Ages?,10.1109/WICSA.2005.38,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620099,No,Yes,No,,
473,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Abi-Antoun; J. Aldrich; D. Garlan; B. Schmerl; N. Nahas,Semi-Automated Incremental Synchronization between Conceptual and Implementation Level Architectures,10.1109/WICSA.2005.59,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620137,No,Yes,No,,
474,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Tivoli; D. Garlan,Adaptor Synthesis for Protocol-Enhanced Component Based Architectures,10.1109/WICSA.2005.9,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620141,No,Yes,No,,
475,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Shaw; H. van Vliet,Software Architecture Education Session Report,10.1109/WICSA.2005.63,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620104,No,Yes,No,,
476,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Jiang; A. Willey,Service-Oriented Architecture for Deploying and Integrating Enterprise Applications,10.1109/WICSA.2005.60,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620139,No,Yes,No,,
477,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Hepner; R. Gamble,Establishing Connectors as Integration Services,10.1109/WICSA.2005.30,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620143,No,Yes,No,,
478,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,L. Bass; J. Ivers; M. Klein; P. Merson; K. Wallnau,Encapsulating Quality Attribute Knowledge,10.1109/WICSA.2005.29,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620106,No,Yes,No,,
479,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,O. Barais; J. Lawall; A. -. Le Meur; L. Duchien,Providing Support for Safe Software Architecture Transformations,10.1109/WICSA.2005.54,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620110,No,Yes,No,,
480,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,D. Sotirovski,An Architecture and Its Rationale,10.1109/WICSA.2005.10,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620145,No,Yes,No,,
481,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,Hang Li; Xi-Yang Liu; Ping Chen,Octopus Architecture: A New Attempt to Achieve Reliable OS,10.1109/WICSA.2005.47,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620108,No,Yes,No,,
482,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,I. Shaik; W. Abdelmoez; R. Gunnalan; M. Shereshevsky; A. Zeid; H. H. Ammar; A. Mili; C. Fuhrman,Change Propagation for Assessing Design Quality of Software Architectures,10.1109/WICSA.2005.21,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620112,No,Yes,No,,
483,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,P. Kruchten; P. Lago; H. van Vliet; T. Wolf,Building up and Exploiting Architectural Knowledge,10.1109/WICSA.2005.19,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620147,No,Yes,No,,
484,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,E. R. Poort; H. Adriaanse; A. Kuijt; P. H. N. de With,Successful Architecture for Short Message Service Center,10.1109/WICSA.2005.69,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620151,No,Yes,No,,
485,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,C. Del Rosso,Dynamic Memory Management for Software Product Family Architectures in Embedded Real-Time Systems,10.1109/WICSA.2005.77,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620114,No,Yes,No,,
486,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,N. Georgantas; S. B. Mokhtar; Y. Bromberg; V. Issarny; J. Kalaoja; J. Kantarovitch; A. Gerodolle; R. Mevissen,The Amigo Service Architecture for the Open Networked Home Environment,10.1109/WICSA.2005.71,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620149,No,Yes,No,,
487,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,R. Capilla; J. C. Duenas,Integration Problems of Core Components in a Web Product Line,10.1109/WICSA.2005.39,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620116,No,Yes,No,,
488,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,T. J. Brown; R. Bashroush; C. Gillan; I. Spence; P. Kilpatrick,Feature-Guided Architecture Development for Embedded System Families,10.1109/WICSA.2005.34,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620120,No,Yes,No,,
489,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,G. Booch,Quantitative Observation and Theoretical Construction in Software Architecture,10.1109/WICSA.2005.57,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620084,No,Yes,No,,
490,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Perez; M. Llavador; J. A. Carsi; J. H. Canos; I. Ramos,Coordination in Software Architectures: an Aspect-Oriented Approach,10.1109/WICSA.2005.25,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620118,No,Yes,No,,
491,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,E. Rommes; A. Postma; P. America,Measuring Architecting Effort,10.1109/WICSA.2005.44,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620122,No,Yes,No,,
492,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Shaw,Sparking Research Ideas from the Friction Between Doctrine and Reality,10.1109/WICSA.2005.67,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620086,No,Yes,No,,
493,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,N. Ali; J. Perez; I. Ramos; J. A. Carsi,Introducing Ambient Calculus in Mobile Aspect-Oriented Software,10.1109/WICSA.2005.41,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620124,No,Yes,No,,
494,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Knodel; M. Lindvall; D. Muthig,Static Evaluation of Software Architectures - A Short Summary,10.1109/WICSA.2005.68,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620126,No,Yes,No,,
495,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Revillard; S. Cimpan; E. Benoit; F. Oquendo,Intelligent Instrument Design With ArchWare ADL,10.1109/WICSA.2005.40,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620130,No,Yes,No,,
496,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,E. Woods; R. Hilliard,Architecture Description Languages in Practice Session Report,10.1109/WICSA.2005.15,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620128,No,Yes,No,,
497,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,W. A. Dos Santos; A. M. da Cunha,An MDA Approach for a Multi-Layered Satellite On-Board Software Architecture,10.1109/WICSA.2005.11,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620132,No,Yes,No,,
498,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,G. Sagardui; G. Aldekoa; L. Etxeberria,The ADOV Method: an Experience in Selecting the Relevant Views of an Architecture in a SME,10.1109/WICSA.2005.70,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620134,No,Yes,No,,
499,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,C. Riva,Bridging the Concrete and Logical Domains for Software Architecture Reconstruction,10.1109/WICSA.2005.18,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620136,No,Yes,No,,
500,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,R. Land; L. Blankers; S. Larsson; I. Crnkovic,Architectural Concerns When Selecting an In-House Integration Strategy - Experiences from Industry,10.1109/WICSA.2005.13,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620140,No,Yes,No,,
501,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,I. Crnkovic; V. Jamwal,Components and Services Session Report,10.1109/WICSA.2005.23,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620138,No,Yes,No,,
502,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,F. Luders; D. Flemstrom; A. Wall,Software Components Services for Embedded Real-Time Systems,10.1109/WICSA.2005.66,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620142,No,Yes,No,,
503,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Tyree,Architectural Design Decisions Session Report,10.1109/WICSA.2005.14,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620144,No,Yes,No,,
504,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Piattini; C. Calero; H. Astudillo,Classifying Software Architecture Quality Research,10.1109/WICSA.2005.22,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620107,No,Yes,No,,
505,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,R. W. Schwanke,GEAR: A Good Enough Architectural Requirements Process,10.1109/WICSA.2005.35,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620091,No,Yes,No,,
506,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,Liming Zhu; Yan Liu; I. Gorton; Ngoc Bao Bui,Customized Benchmark Generation Using MDA,10.1109/WICSA.2005.26,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620089,No,Yes,No,,
507,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,C. Hofmeister; P. Kruchten; R. L. Nord; H. Obbink; A. Ran; P. America,Generalizing a Model of Software Architecture Design from Five Industrial Approaches,10.1109/WICSA.2005.36,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620093,No,Yes,No,,
508,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,Zhenyu Wang; K. Sherdil; N. H. Madhavji,ACCA: An Architecture-Centric Concern Analysis Method,10.1109/WICSA.2005.8,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620095,No,Yes,No,,
509,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,C. Tibermacine; R. Fleurquin; S. Sadou,Preserving Architectural Choices throughout the Component-based Software Development Process,10.1109/WICSA.2005.52,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620097,No,Yes,No,,
510,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Ingstrup; K. M. Hansen,A Declarative Approach to Architectural Reflection,10.1109/WICSA.2005.6,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620100,No,Yes,No,,
511,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,J. Muskens; R. J. Bril; M. R. V. Chaudron,Generalizing Consistency Checking between Software Views,10.1109/WICSA.2005.37,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620102,No,Yes,No,,
512,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,F. G. Olumofin; V. B. Misic,Extending the ATAM Architecture Evaluation to Product Line Architectures,10.1109/WICSA.2005.33,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620090,No,Yes,No,,
513,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,E. Woods; N. Rozanski,Using Architectural Perspectives,10.1109/WICSA.2005.74,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620088,No,Yes,No,,
514,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Tang; Yan Jin; Jun Han; A. Nicholson,Predicting Change Impact in Architecture Design with Bayesian Belief Networks,10.1109/WICSA.2005.51,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620092,No,Yes,No,,
515,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Tang; M. A. Babar; I. Gorton; Jun Han,A Survey of the Use and Documentation of Architecture Design Rationale,10.1109/WICSA.2005.7,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620094,No,Yes,No,,
516,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Jansen; J. Bosch,Software Architecture as a Set of Architectural Design Decisions,10.1109/WICSA.2005.61,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620096,No,Yes,No,,
517,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,A. Joolia; T. Batista; G. Coulson; A. T. A. Gomes,Mapping ADL Specifications to an Efficient and Reconfigurable Runtime Component Platform,10.1109/WICSA.2005.42,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620098,No,Yes,No,,
518,5th Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA'05),2005,M. Abi-Antoun; W. Coelho,A Case Study in Incremental Architecture-Based Re-engineering of a Legacy Application,10.1109/WICSA.2005.5,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1620101,No,Yes,No,,
519,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,D. S. Wile; A. Egyed,An externalized infrastructure for self-healing systems,10.1109/WICSA.2004.1310711,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310711,No,Yes,No,,
520,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,M. T. Ionita; P. America; D. K. Hammer; H. Obbink; J. J. M. Trienekens,"A scenario-driven approach for value, risk, and cost analysis in system architecting for innovation",10.1109/WICSA.2004.1310709,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310709,No,Yes,No,,
521,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,M. Matinlassi,Evaluating the portability and maintainability of software product family architecture: terminal software case study,10.1109/WICSA.2004.1310713,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310713,No,Yes,No,,
522,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,C. Oliveira; M. Wermelinger; J. L. Fiadeiro; A. Lopes,An architectural approach to mobility - the handover case study,10.1109/WICSA.2004.1310715,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310715,No,Yes,No,,
523,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,S. Gobel; R. Aigner; C. Pohl; M. Pohlack; S. Rottger; S. Zschaler,The COMQUAD component container architecture,10.1109/WICSA.2004.1310717,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310717,No,Yes,No,,
524,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,J. E. Bardram; H. B. Christensen,Real-time collaboration in activity-based architectures,10.1109/WICSA.2004.1310719,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310719,No,Yes,No,,
525,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,F. Bachmann; L. Bass; M. Klein; C. Shelton,Experience using an expert system to assist an architect in designing for modifiability,10.1109/WICSA.2004.1310710,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310710,No,Yes,No,,
526,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,J. Meister; R. Reussner; M. Rohde,Applying patterns to develop a product line architecture for statistical analysis software,10.1109/WICSA.2004.1310712,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310712,No,Yes,No,,
527,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,V. Englebert; F. Vermaut,Attribute-based refinement of software architectures,10.1109/WICSA.2004.1310714,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310714,No,Yes,No,,
528,Proceedings. Fourth Working IEEE/IFIP Conference on [::Software::] [::Architecture::] (WICSA 2004),2004,J. E. Perez-Martinez; A. Sierra-Alonso,Heuristics for the transition from analysis to software architecture,10.1109/WICSA.2004.1310716,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1310716,No,Yes,No,,
