ID,Conference,Year,Authors,Item Title,Item DOI,URL,MSR,SA,Included?,Ivano's notes,Mohamed?s answer
312,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,E. A. Santos; A. Hindle,Judging a Commit by Its Cover: Correlating Commit Message Entropy with Build Status on Travis-CI,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832936,Yes,No,No,,
313,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,V. Sinha; A. Lazar; B. Sharif,Analyzing Developer Sentiment in Commit Logs,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832940,Yes,No,No,,
314,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,A. T. Nguyen; H. A. Nguyen; T. N. Nguyen,"A Large-Scale Study on Repetitiveness, Containment, and Composability of Routines in Open-Source Projects",,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832915,Yes,No,No,,
315,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,M. Gomez; R. Rouvoy; B. Adams; L. Seinturier,Mining Test Repositories for Automatic Detection of UI Performance Regressions in Android Apps,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832883,Yes,No,No,,
316,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,B. Lin; A. Serebrenik,Recognizing Gender of Stack Overflow Users,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832921,Yes,No,No,,
317,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,L. Bao; D. Lo; X. Xia; X. Wang; C. Tian,How Android App Developers Manage Power Consumption? - An Empirical Study by Mining Power Management Commits,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832885,Yes,No,No,,
318,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,M. Ahasanuzzaman; M. Asaduzzaman; C. K. Roy; K. A. Schneider,Mining Duplicate Questions of Stack Overflow,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832919,Yes,No,No,,
319,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,A. Zagalsky; C. G. Teshima; D. M. German; M. Storey; G. Poo-Caama?Òo,How the R Community Creates and Curates Knowledge: A Comparative Study of Stack Overflow and Mailing Lists,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832923,Yes,No,No,,
320,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,P. Kreutzer; G. Dotzler; M. Ring; B. M. Eskofier; M. Philippsen,Automatic Clustering of Code Changes,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832887,Yes,No,No,,
321,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,D. Rozenberg; I. Beschastnikh; F. Kosmale; V. Poser; H. Becker; M. Palyart; G. C. Murphy,Comparing Repositories Visually with RepoGrams,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832891,Yes,No,No,,
322,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,N. Dintzner; A. Van Deursen; M. Pinzger,FEVER: Extracting Feature-oriented Changes from Commits,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832889,Yes,No,No,,
323,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,K. Damevski; H. Chen; D. Shepherd; L. Pollock,Interactive Exploration of Developer Interaction Traces using a Hidden Markov Model,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832893,Yes,No,No,,
324,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,K. Allix; T. F. Bissyand??; J. Klein; Y. L. Traon,AndroZoo: Collecting Millions of Android Apps for the Research Community,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832927,Yes,No,No,,
325,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,M. B. Kery; C. Le Goues; B. A. Myers,Examining Programmer Practices for Locally Handling Exceptions,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832931,Yes,No,No,,
326,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,J. Guo; M. Rahimi; J. Cleland-Huang; A. Rasin; J. H. Hayes; M. Vierhauser,Cold-Start Software Analytics,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832895,Yes,No,No,,
327,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,T. -H. Chen; W. Shang; J. Yang; A. E. Hassan; M. W. Godfrey; M. Nasser; P. Flora,An Empirical Study on the Practice of Maintaining Object-Relational Mapping Code in Java Systems,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832897,Yes,No,No,,
328,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,M. T. Rahman; L. Querel; P. C. Rigby; B. Adams,Feature Toggles: Practitioner Practices and a Case Study,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832900,Yes,No,No,,
329,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,T. Sharma; M. Fragkoulis; D. Spinellis,Does Your Configuration Code Smell?,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832899,Yes,No,No,,
330,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,D. Avery; H. K. Dam; B. T. R. Savarimuthu; A. Ghose,Externalization of Software Behavior by the Mining of Norms,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832902,Yes,No,No,,
331,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,M. Mantyla; B. Adams; G. Destefanis; D. Graziotin; M. Ortu,"Mining Valence, Arousal, and Dominance - Possibilities for Detecting Burnout and Productivity?",,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832904,Yes,No,No,,
332,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,J. C. Campbell; E. A. Santos; A. Hindle,The Unreasonable Effectiveness of Traditional Information Retrieval in Crash Report Deduplication,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832906,Yes,No,No,,
333,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,L. Layman; A. P. Nikora; J. Meek; T. Menzies,Topic Modeling of NASA Space System Problem Reports: Research in Practice,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832910,Yes,No,No,,
334,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,T. Dilshener; M. Wermelinger; Y. Yu,Locating Bugs without Looking Back,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832908,Yes,No,No,,
335,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,S. Bellomo; R. L. Nord; I. Ozkaya; M. Popeck,Got Technical Debt? Surfacing Elusive Technical Debt in Issue Trackers,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832912,Yes,No,No,,
336,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,E. Wittern; P. Suter; S. Rajagopalan,A Look at the Dynamics of the JavaScript Package Ecosystem,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832914,Yes,No,No,,
337,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,T. M. Ahmed; C. Bezemer; T. Chen; A. E. Hassan; W. Shang,Studying the Effectiveness of Application Performance Management (APM) Tools for Detecting Performance Regressions for Web Applications: An Experience Report,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832882,Yes,No,No,,
338,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,D. A. da Costa; S. McIntosh; U. Kulesza; A. E. Hassan,The Impact of Switching to a Rapid Release Cycle on the Integration Delay of Addressed Issues - An Empirical Study of the Mozilla Firefox Project,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832916,Yes,No,No,,
339,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,B. Xu; Z. Xing; X. Xia; D. Lo; Q. Wang; S. Li,Domain-Specific Cross-Language Relevant Question Retrieval,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832920,Yes,No,No,,
340,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,Q. Luo; D. Poshyvanyk; M. Grechanik,Mining Performance Regression Inducing Code Changes in Evolving Software,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832884,Yes,No,No,,
341,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,D. Yang; A. Hussain; C. V. Lopes,From Query to Usable Code: An Analysis of Stack Overflow Code Snippets,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832918,Yes,No,No,,
342,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,S. Beyer; M. Pinzger,Grouping Android Tag Synonyms on Stack Overflow,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832922,Yes,No,No,,
343,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,S. A. Chowdhury; A. Hindle,GreenOracle: Estimating Software Energy Consumption with Energy Measurement Corpora,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832886,Yes,No,No,,
344,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,F. Trautsch; S. Herbold; P. Makedonski; J. Grabowski,Adressing Problems with External Validity of Repository Mining Studies Through a Smart Data Platform,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832890,Yes,No,No,,
345,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,T. Rolfsnes; L. Moonen; S. Di Alesio; R. Behjati; D. Binkley,Improving Change Recommendation using Aggregated Association Rules,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832888,Yes,No,No,,
346,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,A. E. Hassan,Raising MSR Researchers: An Experience Report on Teaching a Graduate Seminar Course in Mining Software Repositories (MSR),,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832892,Yes,No,No,,
347,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,S. Amann; S. Nadi; H. A. Nguyen; T. N. Nguyen; M. Mezini,MUBench: A Benchmark for API-Misuse Detectors,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832926,Yes,No,No,,
348,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,V. Cosentino; J. L. C. Izquierdo; J. Cabot,"Findings from GitHub: Methods, Datasets and Limitations",,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832894,Yes,No,No,,
349,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,J. Zhu; M. Zhou; H. Mei,Multi-extract and Multi-level Dataset of Mozilla Issue Tracking History,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832928,Yes,No,No,,
350,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,S. Kabinna; C. Bezemer; W. Shang; A. E. Hassan,Logging Library Migrations: A Case Study for the Apache Software Foundation Projects,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832896,Yes,No,No,,
351,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,W. Ahmad; C. K??stner; J. Sunshine; J. Aldrich,Inter-app Communication in Android: Developer Challenges,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832898,Yes,No,No,,
352,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,D. Sena; R. Coelho; U. Kulesza; R. Bonif?≠cio,Understanding the Exception Handling Strategies of Java Libraries: An Empirical Study,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832901,Yes,No,No,,
353,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,C. C. A. Blaz; K. Becker,Sentiment Analysis in Tickets for IT Support,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832903,Yes,No,No,,
354,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,M. Soto; F. Thung; C. Wong; C. Le Goues; D. Lo,"A Deeper Look into Bug Fixes: Patterns, Replacements, Deletions, and Additions",,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832938,Yes,No,No,,
355,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,P. Moslehi; B. Adams; J. Rilling,On Mining Crowd-Based Speech Documentation,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832905,Yes,No,No,,
356,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,C. A. Thompson; G. C. Murphy; M. Palyart; M. Gaè≠paric,How Software Developers Use Work Breakdown Relationships in Issue Repositories,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832907,Yes,No,No,,
357,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,G. Bavota; B. Russo,A Large-Scale Empirical Study on Self-Admitted Technical Debt,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832911,Yes,No,No,,
358,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,R. Kikas; M. Dumas; D. Pfahl,Using Dynamic and Contextual Features to Predict Issue Lifetime in GitHub Projects,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832909,Yes,No,No,,
359,2016 IEEE/ACM 13th Working Conference on [::Mining::] [::Software::] [::Repositories::] (MSR),2016,T. Ishio; R. G. Kula; T. Kanda; D. M. German; K. Inoue,Software Ingredients: Detection of Third-Party Component Reuse in Java Software Release,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7832913,Yes,No,No,,
360,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. M. Rahman; C. K. Roy,An Insight into the Unresolved Questions at Stack Overflow,10.1109/MSR.2015.55,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180109,Yes,No,No,,
361,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,S. Ercan; Q. Stokkink; A. Bacchelli,Automatic Assessments of Code Explanations: Predicting Answering Times on Stack Overflow,10.1109/MSR.2015.59,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180113,Yes,No,No,,
362,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,A. Marder,Stack Overflow Badges and User Behavior: An Econometric Approach,10.1109/MSR.2015.61,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180115,Yes,No,No,,
363,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,L. Ponzanelli; A. Mocci; M. Lanza,StORMeD: Stack Overflow Ready Made Data,10.1109/MSR.2015.67,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180121,Yes,No,No,,
364,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,S. Zacchiroli,The Debsources Dataset: Two Decades of Debian Source Code Metadata,10.1109/MSR.2015.65,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180119,Yes,No,No,,
365,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,A. A. Sawant; A. Bacchelli,A Dataset for API Usage,10.1109/MSR.2015.75,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180129,Yes,No,No,,
366,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,D. E. Krutz; M. Mirakhorli; S. A. Malachowsky; A. Ruiz; J. Peterson; A. Filipski; J. Smith,A Dataset of Open-Source Android Applications,10.1109/MSR.2015.79,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180133,Yes,No,No,,
367,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,A. Labuschagne; R. Holmes,Do Onboarding Programs Work?,10.1109/MSR.2015.45,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180099,Yes,No,No,,
368,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,N. Gantayat; P. Dhoolia; R. Padhye; S. Mani; V. S. Sinha,The Synergy between Voting and Acceptance of Answers on StackOverflow - Or the Lack Thereof,10.1109/MSR.2015.50,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180104,Yes,No,No,,
369,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,J. Goderie; B. M. Georgsson; B. Van Graafeiland; A. Bacchelli,ETA: Estimated Time of Answer Predicting Response Time in Stack Overflow,10.1109/MSR.2015.52,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180106,Yes,No,No,,
370,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,V. Honsel; S. Herbold; J. Grabowski,Intuition vs. Truth: Evaluation of Common Myths about StackOverflow Posts,10.1109/MSR.2015.58,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180112,Yes,No,No,,
371,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,J. Zou; L. Xu; W. Guo; M. Yan; D. Yang; X. Zhang,Which Non-functional Requirements Do Developers Focus On? An Empirical Study on Stack Overflow Using Topic Analysis,10.1109/MSR.2015.60,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180114,Yes,No,No,,
372,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,T. Diamantopoulos; A. Symeonidis,Employing Source Code Information to Improve Question-Answering in Stack Overflow,10.1109/MSR.2015.62,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180116,Yes,No,No,,
373,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,D. M. German; B. Adams; A. E. Hassan,A Dataset of the Activity of the Git Super-repository of Linux in 2012,10.1109/MSR.2015.66,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180120,Yes,No,No,,
374,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,D. Spinellis,A Repository with 44 Years of Unix Evolution,10.1109/MSR.2015.64,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180118,Yes,No,No,,
375,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,J. M. Gonzalez-Barahona; G. Robles; D. Izquierdo-Cortazar,The MetricsGrimoire Database Collection,10.1109/MSR.2015.68,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180122,Yes,No,No,,
376,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,V. Karakoidas; D. Mitropoulos; P. Louridas; G. Gousios; D. Spinellis,Generating the Blueprints of the Java Ecosystem,10.1109/MSR.2015.76,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180130,Yes,No,No,,
377,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,E. van der Veen; G. Gousios; A. Zaidman,Automatically Prioritizing Pull Requests,10.1109/MSR.2015.40,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180094,Yes,No,No,,
378,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,R. Marinescu,Confessions of a Worldly Software Miner,10.1109/MSR.2015.80,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180061,Yes,No,No,,
379,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Wermelinger; Y. Yu,An Architectural Evolution Dataset,10.1109/MSR.2015.74,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180128,Yes,Yes,Yes,Ok,
380,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Mirakhorli; J. Cleland-Huang,"Modifications, Tweaks, and Bug Fixes in Architectural Tactics",10.1109/MSR.2015.44,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180098,Yes,Yes,Yes,Ok,
381,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Duijn; A. Kucera; A. Bacchelli,Quality Questions Need Quality Code: Classifying Code Fragments on Stack Overflow,10.1109/MSR.2015.51,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180105,Yes,No,No,,
382,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,A. Bosu; M. Greiler; C. Bird,Characteristics of Useful Code Reviews: An Empirical Study at Microsoft,10.1109/MSR.2015.21,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180075,Yes,No,No,,
383,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,P. Thongtanunam; S. McIntosh; A. E. Hassan; H. Iida,Investigating Code Review Practices in Defective Files: An Empirical Study of the Qt System,10.1109/MSR.2015.23,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180077,Yes,No,No,,
384,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Claes; T. Mens; R. Di Cosmo; J. Vouillon,A Historical Analysis of Debian Package Incompatibilities,10.1109/MSR.2015.27,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180081,Yes,No,No,,
385,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,C. Bird; T. Carnahan; M. Greiler,Lessons Learned from Building and Deploying a Code Review Analytics Platform,10.1109/MSR.2015.25,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180079,Yes,No,No,,
386,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,D. M. Le; P. Behnamghader; J. Garcia; D. Link; A. Shahbazian; N. Medvidovic,An Empirical Study of Architectural Change in Open-Source Software Systems,10.1109/MSR.2015.29,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180083,Yes,Yes,Yes,Ok,
387,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,R. Slag; M. de Waard; A. Bacchelli,One-Day Flies on StackOverflow - Why the Vast Majority of StackOverflow Users Only Posts Once,10.1109/MSR.2015.63,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180117,Yes,No,No,,
388,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,R. K. Saha; J. Lawall; S. Khurshid; D. E. Perry,"Are These Bugs Really ""Normal""?",10.1109/MSR.2015.31,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180085,Yes,No,No,,
389,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,F. Palomba; D. Di Nucci; M. Tufano; G. Bavota; R. Oliveto; D. Poshyvanyk; A. De Lucia,Landfill: An Open Dataset of Code Smells with Public Evaluation,10.1109/MSR.2015.69,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180123,Yes,No,No,,
390,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Choetkiertikul; H. K. Dam; T. Tran; A. Ghose,Characterization and Prediction of Issue-Related Risks in Software Projects,10.1109/MSR.2015.33,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180087,Yes,No,No,,
391,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,Y. Wu; Y. Manabe; T. Kanda; D. M. German; K. Inoue,A Method to Detect License Inconsistencies in Large-Scale Open Source Projects,10.1109/MSR.2015.37,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180091,Yes,No,No,,
392,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,A. Mauczka; F. Brosch; C. Schanes; T. Grechenig,Dataset of Developer-Labeled Commit Messages,10.1109/MSR.2015.71,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180125,Yes,No,No,,
393,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Ortu; B. Adams; G. Destefanis; P. Tourani; M. Marchesi; R. Tonelli,Are Bullies More Productive? Empirical Study of Affectiveness vs. Issue Fixing Time,10.1109/MSR.2015.35,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180089,Yes,No,No,,
394,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Gupta; A. Sureka; S. Padmanabhuni; A. M. Asadullah,Identifying Software Process Management Challenges: Survey of Practitioners in a Large Global IT Company,10.1109/MSR.2015.39,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180093,Yes,No,No,,
395,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Habayeb; A. Miranskyy; S. S. Murtaza; L. Buchanan; A. Bener,The Firefox Temporal Defect Dataset,10.1109/MSR.2015.73,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180127,Yes,No,No,,
396,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,B. Vasilescu; A. Serebrenik; V. Filkov,A Data Set for Social Diversity Studies of GitHub Teams,10.1109/MSR.2015.77,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180131,Yes,No,No,,
397,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,C. Hauff; G. Gousios,Matching GitHub Developer Profiles to Job Advertisements,10.1109/MSR.2015.41,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180095,Yes,No,No,,
398,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,M. Greiler; K. Herzig; J. Czerwonka,Code Ownership and Software Quality: A Replication Study,10.1109/MSR.2015.8,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180062,Yes,No,No,,
399,2015 IEEE/ACM 12th Working Conference on [::Mining::] [::Software::] [::Repositories::],2015,Y. Higo; A. Ohtani; S. Hayashi; H. Hata; K. Shinji,Toward Reusing Code Changes,10.1109/MSR.2015.43,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7180097,Yes,No,No,,
